,buildUpPlaySpeed,buildUpPlayPassing,chanceCreationPassing,chanceCreationCrossing,chanceCreationShooting,defencePressure,defenceAggression,defenceTeamWidth,buildUpPlaySpeedClass,buildUpPlayDribblingClass,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassingClass,chanceCreationCrossingClass,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressureClass,defenceAggressionClass,defenceTeamWidthClass,defenceDefenderLineClass,home_team_goal,away_team_goal
0,10.0,10.0,5.0,-5.0,10.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1,-8.0,-1.0,5.0,2.0,-30.0,-1.0,6.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1.0,-8.0,-8.0,5.0,-5.0,6.0,-3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
3,-12.0,0.0,-1.0,-8.0,3.0,-8.0,10.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
4,-8.0,-3.0,9.0,5.0,-16.0,9.0,-3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5,-15.0,-20.0,-5.0,0.0,-5.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,4.0,1.0
6,21.0,30.0,19.0,33.0,10.0,10.0,-11.0,18.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0
7,4.0,4.0,-8.0,-14.0,3.0,-4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8,17.0,2.0,-24.0,-17.0,4.0,-1.0,7.0,5.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,3.0,14.0,-6.0,-11.0,2.0,0.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
10,-15.0,-11.0,37.0,17.0,-3.0,15.0,-9.0,13.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
11,18.0,8.0,6.0,-7.0,1.0,-12.0,-2.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
12,-20.0,-25.0,10.0,5.0,5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
13,-10.0,7.0,-10.0,14.0,-20.0,4.0,-15.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
14,-15.0,5.0,-25.0,0.0,-15.0,-10.0,20.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,1.0
15,-1.0,-4.0,0.0,6.0,1.0,-1.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
16,13.0,-10.0,-24.0,-8.0,-10.0,0.0,-8.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
17,2.0,3.0,4.0,-6.0,-15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
18,-17.0,-7.0,23.0,18.0,13.0,12.0,-11.0,22.0,-1.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0
19,-3.0,-8.0,0.0,18.0,-9.0,1.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
20,-12.0,-4.0,-10.0,15.0,-2.0,2.0,-13.0,15.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
21,0.0,5.0,0.0,10.0,-5.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
22,16.0,2.0,-5.0,1.0,-14.0,-12.0,-3.0,-16.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,3.0,2.0
23,-2.0,-22.0,-8.0,-5.0,-10.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2.0,0.0,4.0,12.0,-14.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
25,0.0,11.0,8.0,6.0,28.0,1.0,-4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
26,-25.0,-10.0,-5.0,3.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,2.0
27,-5.0,-5.0,16.0,-9.0,9.0,-1.0,11.0,32.0,0.0,0.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0
28,25.0,20.0,5.0,-10.0,5.0,5.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0
29,-22.0,-8.0,-18.0,19.0,-6.0,-1.0,0.0,-3.0,2.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
30,-12.0,-17.0,-13.0,-1.0,-13.0,6.0,-4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
31,-2.0,-15.0,-18.0,19.0,8.0,-3.0,9.0,21.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
32,17.0,-10.0,16.0,5.0,4.0,27.0,-18.0,-9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
33,-16.0,2.0,-4.0,-17.0,-12.0,-12.0,9.0,-3.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
34,-1.0,-14.0,-2.0,9.0,-9.0,-2.0,-2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
35,4.0,25.0,27.0,-8.0,26.0,-5.0,7.0,12.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
36,1.0,4.0,8.0,15.0,14.0,2.0,-13.0,10.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
37,-20.0,-25.0,20.0,10.0,15.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0
38,-1.0,-4.0,1.0,-1.0,0.0,0.0,-3.0,7.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
39,-5.0,0.0,-10.0,0.0,0.0,-5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
40,0.0,2.0,0.0,-15.0,-5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,2.0
41,0.0,3.0,0.0,-18.0,-1.0,-2.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
42,-10.0,5.0,-5.0,4.0,-3.0,9.0,-1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
43,13.0,-16.0,-32.0,-15.0,0.0,1.0,-1.0,-19.0,0.0,0.0,0.0,1.0,0.0,-2.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,2.0
44,-10.0,-3.0,-1.0,-9.0,3.0,-16.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
45,-2.0,-4.0,-40.0,-1.0,-13.0,-10.0,10.0,-25.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,2.0
46,25.0,10.0,5.0,-8.0,-20.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0
47,11.0,0.0,18.0,1.0,12.0,13.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
48,-12.0,-6.0,-5.0,5.0,15.0,7.0,-8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
49,-20.0,-30.0,10.0,0.0,0.0,25.0,0.0,30.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,2.0,2.0
50,34.0,14.0,-13.0,18.0,10.0,11.0,-12.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,3.0,0.0
51,-3.0,-5.0,0.0,0.0,-10.0,-1.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
52,-2.0,10.0,3.0,-3.0,0.0,3.0,-6.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
53,5.0,15.0,-20.0,5.0,-5.0,-20.0,-15.0,-20.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,2.0,1.0
54,-2.0,19.0,-3.0,-7.0,3.0,15.0,17.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
55,-27.0,9.0,-30.0,19.0,-6.0,-1.0,0.0,-3.0,2.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
56,14.0,9.0,-21.0,-8.0,8.0,-14.0,5.0,-10.0,1.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
57,5.0,18.0,13.0,1.0,12.0,-3.0,-9.0,-5.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0
58,-7.0,-4.0,1.0,3.0,-4.0,-9.0,-13.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
59,-1.0,12.0,-3.0,-7.0,-12.0,-24.0,-22.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
60,-4.0,9.0,3.0,-2.0,0.0,16.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
61,-7.0,2.0,7.0,-2.0,8.0,5.0,-3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
62,-5.0,2.0,-12.0,20.0,-14.0,12.0,2.0,7.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0
63,-5.0,11.0,6.0,-5.0,13.0,-6.0,5.0,-7.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
64,21.0,-7.0,10.0,-14.0,0.0,-4.0,6.0,0.0,-2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
65,8.0,5.0,13.0,-9.0,-1.0,-5.0,-5.0,-10.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
66,-1.0,10.0,2.0,0.0,-33.0,-22.0,-25.0,-12.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0
67,-10.0,-18.0,22.0,0.0,12.0,28.0,2.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,1.0,1.0
68,-20.0,-12.0,-5.0,17.0,-32.0,1.0,-7.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,6.0,6.0,-2.0,-6.0,-25.0,26.0,13.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,-1.0,1.0,3.0
70,-3.0,17.0,-13.0,26.0,0.0,14.0,-6.0,-17.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
71,-3.0,-22.0,-8.0,-14.0,4.0,-4.0,15.0,5.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,3.0,0.0
72,7.0,10.0,-4.0,-8.0,6.0,-17.0,1.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
73,-16.0,-3.0,-5.0,8.0,0.0,0.0,4.0,12.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
74,29.0,13.0,13.0,-27.0,0.0,19.0,20.0,18.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
75,21.0,3.0,-19.0,-2.0,-4.0,-3.0,-13.0,-17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0
76,-12.0,-2.0,4.0,-13.0,6.0,-14.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
77,14.0,-8.0,0.0,10.0,-18.0,14.0,-13.0,10.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78,-15.0,-10.0,-5.0,27.0,-4.0,-24.0,-15.0,-23.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0,-1.0,0.0,2.0,0.0
79,-12.0,-17.0,28.0,0.0,-2.0,25.0,-2.0,18.0,0.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,2.0,3.0
80,-23.0,-13.0,-13.0,27.0,-20.0,-14.0,-25.0,-8.0,0.0,1.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
81,-2.0,23.0,-14.0,-19.0,-12.0,37.0,36.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,-1.0,0.0,0.0
82,-5.0,-5.0,-19.0,-24.0,6.0,4.0,15.0,-4.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
83,-6.0,16.0,-20.0,5.0,-6.0,5.0,15.0,-7.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
84,-6.0,9.0,7.0,8.0,12.0,6.0,12.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,7.0,-3.0,-12.0,-24.0,6.0,-16.0,13.0,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
86,25.0,2.0,26.0,-8.0,6.0,6.0,-6.0,-10.0,1.0,-1.0,0.0,-1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,3.0
87,-11.0,7.0,-18.0,12.0,-35.0,-24.0,-25.0,-13.0,0.0,1.0,0.0,0.0,0.0,-1.0,-2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
88,-12.0,-2.0,-7.0,-5.0,7.0,24.0,22.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,1.0,0.0
89,-12.0,3.0,3.0,24.0,6.0,16.0,-13.0,-14.0,-1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
90,0.0,0.0,5.0,-2.0,-4.0,1.0,0.0,-3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
91,3.0,-7.0,2.0,8.0,-8.0,14.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
92,3.0,15.0,16.0,-14.0,-7.0,37.0,16.0,22.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
93,15.0,11.0,-2.0,-7.0,3.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
94,-18.0,-8.0,-6.0,7.0,-1.0,9.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
95,1.0,8.0,-5.0,-6.0,-10.0,-15.0,11.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
96,29.0,-8.0,9.0,-22.0,0.0,14.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0
97,1.0,5.0,-4.0,-12.0,24.0,-1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
98,7.0,23.0,17.0,-6.0,11.0,0.0,14.0,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
99,10.0,6.0,18.0,-4.0,0.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
100,-30.0,-25.0,-15.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,0.0
101,2.0,13.0,5.0,20.0,11.0,11.0,-11.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0
102,-2.0,17.0,8.0,14.0,-4.0,4.0,-15.0,-5.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
103,25.0,5.0,20.0,5.0,5.0,-25.0,-20.0,-30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,4.0,0.0
104,12.0,-13.0,32.0,-19.0,8.0,36.0,-7.0,23.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,1.0,1.0,1.0,0.0
105,-14.0,3.0,4.0,-2.0,6.0,2.0,-7.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
106,3.0,-10.0,0.0,1.0,-4.0,13.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,2.0,0.0
107,-10.0,-16.0,-20.0,16.0,-14.0,13.0,11.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
108,0.0,0.0,-10.0,0.0,0.0,-10.0,10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,3.0
109,-4.0,-12.0,-5.0,-8.0,-10.0,0.0,-9.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
110,-18.0,-4.0,-5.0,-18.0,8.0,-14.0,-2.0,-12.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
111,2.0,17.0,19.0,-13.0,16.0,2.0,7.0,8.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
112,16.0,-9.0,30.0,-19.0,26.0,1.0,0.0,3.0,0.0,-1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
113,19.0,16.0,2.0,12.0,-18.0,-26.0,-12.0,-33.0,0.0,1.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,1.0,-1.0,0.0,2.0,0.0
114,-7.0,13.0,-18.0,-9.0,-3.0,8.0,21.0,23.0,-1.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0
115,-6.0,-18.0,-1.0,16.0,11.0,-14.0,-11.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-2.0,0.0,0.0,1.0,1.0,0.0
116,14.0,3.0,8.0,16.0,10.0,15.0,-11.0,25.0,1.0,0.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
117,-5.0,-7.0,-2.0,10.0,-2.0,-18.0,-22.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
118,-22.0,-30.0,0.0,-3.0,5.0,25.0,10.0,13.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,2.0,1.0
119,-6.0,-2.0,-1.0,2.0,2.0,2.0,7.0,4.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
120,-1.0,-3.0,-5.0,-5.0,8.0,-17.0,4.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
121,-10.0,-23.0,-8.0,26.0,-16.0,-16.0,-11.0,-18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0
122,4.0,-7.0,8.0,-17.0,-5.0,14.0,25.0,18.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,2.0,0.0
123,11.0,10.0,13.0,-9.0,9.0,-4.0,-5.0,-2.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
124,-4.0,24.0,25.0,-11.0,4.0,9.0,-3.0,-18.0,0.0,0.0,0.0,0.0,-2.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0
125,5.0,-2.0,-6.0,-24.0,-8.0,-22.0,9.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
126,-14.0,32.0,-9.0,16.0,2.0,-8.0,-3.0,-5.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
127,2.0,-21.0,-2.0,19.0,-6.0,-25.0,-24.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0
128,-5.0,-17.0,0.0,-5.0,-5.0,-5.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0
129,-9.0,-18.0,10.0,8.0,-9.0,3.0,-13.0,2.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
130,0.0,-3.0,0.0,-1.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
131,-6.0,-9.0,-3.0,12.0,-18.0,-21.0,-7.0,-33.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,-1.0,0.0,1.0,3.0
132,34.0,13.0,13.0,-27.0,0.0,14.0,25.0,8.0,-2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.0,0.0
133,10.0,3.0,22.0,-7.0,2.0,2.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0
134,-12.0,10.0,-10.0,-8.0,9.0,-3.0,7.0,-2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.0,2.0
135,2.0,15.0,10.0,-18.0,19.0,-3.0,-6.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
136,-15.0,-10.0,0.0,15.0,10.0,-20.0,-25.0,-20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,2.0,0.0
137,3.0,14.0,16.0,17.0,-3.0,-4.0,-13.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
138,-29.0,-19.0,-3.0,-21.0,3.0,10.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,1.0,0.0
139,3.0,13.0,32.0,-14.0,11.0,25.0,4.0,3.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,1.0,2.0
140,1.0,15.0,8.0,-5.0,6.0,5.0,-6.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
141,1.0,-10.0,-4.0,8.0,10.0,11.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.0,-1.0,0.0,0.0,0.0,0.0,2.0,1.0
142,-2.0,-4.0,-40.0,-1.0,-13.0,-5.0,16.0,-13.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
143,22.0,7.0,11.0,-6.0,17.0,14.0,5.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
144,1.0,19.0,3.0,0.0,18.0,-14.0,13.0,-10.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
